chunk_id,document_id,series_id,chunk_index,section,text,department,category,subcategory,document_type,country,classification,allowed_roles,allowed_departments,version,status,owner_team,source_system,updated_at,content_hash
ENG-000069-C06,ENG-000069,ENG-ARCHITEC-00051,6,Validation,"Monolith Decomposition — Global
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Architecture,monolith decomposition,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,confluence,2026-07-09,26af66e9fcf9
ENG-000069-C07,ENG-000069,ENG-ARCHITEC-00051,7,Version,"Monolith Decomposition — Global
Version
Version 1.3. Status: ACTIVE.",Software Engineering,Architecture,monolith decomposition,migration_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,confluence,2026-07-09,a05c854c9085
ENG-000070-C00,ENG-000070,ENG-FRONTEND-00052,0,Performance Budgets — Australia,"Performance Budgets — Australia
Performance Budgets — Australia
# Performance Budgets — Australia",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,e09f41e4b0a6
ENG-000070-C01,ENG-000070,ENG-FRONTEND-00052,1,Purpose,"Performance Budgets — Australia
Purpose
Teams must apply this guidance when working with performance budgets in production or employee-facing environments.",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,96d30f7cabd3
ENG-000070-C02,ENG-000070,ENG-FRONTEND-00052,2,Scope,"Performance Budgets — Australia
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version applies to Australia.",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,089ca6702fe4
ENG-000070-C03,ENG-000070,ENG-FRONTEND-00052,3,Requirements,"Performance Budgets — Australia
Requirements
- Performance Budgets must follow the current approved policy and ownership model. - Operational evidence for performance budgets should be retained according to the applicable retention schedule. - Exceptions involving performance budgets require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with performance budgets.",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,d5147d897e8d
ENG-000070-C04,ENG-000070,ENG-FRONTEND-00052,4,Controls,"Performance Budgets — Australia
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,d5e0d430e5c9
ENG-000070-C05,ENG-000070,ENG-FRONTEND-00052,5,Procedure,"Performance Budgets — Australia
Procedure
1. Confirm that the request concerns performance budgets.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Backend Platform.",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,43cc7c3159c0
ENG-000070-C06,ENG-000070,ENG-FRONTEND-00052,6,Validation,"Performance Budgets — Australia
Validation
Verify the current document version before acting.",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,ed393f6f5d06
ENG-000070-C07,ENG-000070,ENG-FRONTEND-00052,7,Version,"Performance Budgets — Australia
Version
Version 1.2. Status: ACTIVE.",Software Engineering,Frontend,performance budgets,design_note,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Backend Platform,hr_portal,2024-05-10,fe65f65109a8
ENG-000071-C00,ENG-000071,ENG-TESTING-00053,0,Contract Testing — Global,"Contract Testing — Global
Contract Testing — Global
# Contract Testing — Global",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,9bd9ada2765c
ENG-000071-C01,ENG-000071,ENG-TESTING-00053,1,Purpose,"Contract Testing — Global
Purpose
This document defines the approved operating model for contract testing within Northstar Digital Services.",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,5364b5a54806
ENG-000071-C02,ENG-000071,ENG-TESTING-00053,2,Scope,"Contract Testing — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,d9572c45166d
ENG-000071-C03,ENG-000071,ENG-TESTING-00053,3,Requirements,"Contract Testing — Global
Requirements
- Contract Testing must follow the current approved policy and ownership model. - Operational evidence for contract testing should be retained according to the applicable retention schedule. - Exceptions involving contract testing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with contract testing.",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,3114293f5314
ENG-000071-C04,ENG-000071,ENG-TESTING-00053,4,Controls,"Contract Testing — Global
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,6521fec52255
ENG-000071-C05,ENG-000071,ENG-TESTING-00053,5,Procedure,"Contract Testing — Global
Procedure
1. Confirm that the request concerns contract testing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Architecture Guild.",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,926f9d0f24e5
ENG-000071-C06,ENG-000071,ENG-TESTING-00053,6,Validation,"Contract Testing — Global
Validation
Verify the current document version before acting.",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,efddb4c52101
ENG-000071-C07,ENG-000071,ENG-TESTING-00053,7,Version,"Contract Testing — Global
Version
Version 1.1. Status: ACTIVE.",Software Engineering,Testing,contract testing,architecture_decision_record,GLOBAL,CONFIDENTIAL,"[""tech_lead"", ""architect""]","[""Software Engineering""]",1.1,ACTIVE,Architecture Guild,hr_portal,2026-09-23,27fb0387e41d
ENG-000072-C00,ENG-000072,ENG-TESTING-00054,0,Integration Testing — Global,"Integration Testing — Global
Integration Testing — Global
# Integration Testing — Global",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,63531e76055d
ENG-000072-C01,ENG-000072,ENG-TESTING-00054,1,Purpose,"Integration Testing — Global
Purpose
The standard exists to reduce inconsistent implementation, avoid repeated support effort, and provide an auditable source of truth.",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,4bf92cd246e6
ENG-000072-C02,ENG-000072,ENG-TESTING-00054,2,Scope,"Integration Testing — Global
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,e4b2e4281e79
ENG-000072-C03,ENG-000072,ENG-TESTING-00054,3,Requirements,"Integration Testing — Global
Requirements
- Integration Testing must follow the current approved policy and ownership model. - Operational evidence for integration testing should be retained according to the applicable retention schedule. - Exceptions involving integration testing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with integration testing.",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,7a89a935fe09
ENG-000072-C04,ENG-000072,ENG-TESTING-00054,4,Controls,"Integration Testing — Global
Controls
Sensitive information must follow the organisation's classification and least-privilege requirements.",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,2f28ef09e997
ENG-000072-C05,ENG-000072,ENG-TESTING-00054,5,Procedure,"Integration Testing — Global
Procedure
1. Confirm that the request concerns integration testing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Architecture Guild.",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,6d274ed0b4c1
ENG-000072-C06,ENG-000072,ENG-TESTING-00054,6,Validation,"Integration Testing — Global
Validation
Verify the current document version before acting.",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,9c9cd01e3943
ENG-000072-C07,ENG-000072,ENG-TESTING-00054,7,Version,"Integration Testing — Global
Version
Version 1.0. Status: ACTIVE.",Software Engineering,Testing,integration testing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,sharepoint,2025-12-30,a8e3f44f91c8
ENG-000073-C00,ENG-000073,ENG-MESSAGIN-00055,0,Dead-Letter Queues — Global,"Dead-Letter Queues — Global
Dead-Letter Queues — Global
# Dead-Letter Queues — Global",Software Engineering,Messaging,dead-letter queues,design_note,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Architecture Guild,google_drive,2025-02-21,57e7d56a7240
ENG-000073-C01,ENG-000073,ENG-MESSAGIN-00055,1,Purpose,"Dead-Letter Queues — Global
Purpose
The standard exists to reduce inconsistent implementation, avoid repeated support effort, and provide an auditable source of truth.",Software Engineering,Messaging,dead-letter queues,design_note,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Architecture Guild,google_drive,2025-02-21,2492995d84f0
ENG-000073-C02,ENG-000073,ENG-MESSAGIN-00055,2,Scope,"Dead-Letter Queues — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Messaging,dead-letter queues,design_note,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Architecture Guild,google_drive,2025-02-21,7ab90936818f
ENG-000073-C03,ENG-000073,ENG-MESSAGIN-00055,3,Requirements,"Dead-Letter Queues — Global
Requirements
- Dead-Letter Queues must follow the current approved policy and ownership model. - Operational evidence for dead-letter queues should be retained according to the applicable retention schedule. - Exceptions involving dead-letter queues require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with dead-letter queues.",Software Engineering,Messaging,dead-letter queues,design_note,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Architecture Guild,google_drive,2025-02-21,dee7d0f8bbe4
ENG-000073-C04,ENG-000073,ENG-MESSAGIN-00055,4,Controls,"Dead-Letter Queues — Global
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Messaging,dead-letter queues,design_note,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Architecture Guild,google_drive,2025-02-21,1c56d6b387c9
ENG-000073-C05,ENG-000073,ENG-MESSAGIN-00055,5,Procedure,"Dead-Letter Queues — Global
Procedure
1. Confirm that the request concerns dead-letter queues.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Architecture Guild.",Software Engineering,Messaging,dead-letter queues,design_note,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Architecture Guild,google_drive,2025-02-21,d1d432568c8e
ENG-000073-C06,ENG-000073,ENG-MESSAGIN-00055,6,Validation,"Dead-Letter Queues — Global
Validation
Verify the current document version before acting.",Software Engineering,Messaging,dead-letter queues,design_note,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Architecture Guild,google_drive,2025-02-21,c79cbf749b8f
